symbol,last_bar_date,report_start_date,primary_fill_mode,stance,position,last_signal_action,last_signal_date,current_price,entry_date,entry_price,days_in_trade,unrealized_pct,unrealized_pnl,realized_pnl,current_equity_live,cash_live,shares_live,total_return_pct_live,annualized_return_pct_live,alpha_over_buy_hold_pct_live,max_drawdown_pct_live,time_in_market_pct_live,total_closed_trades_live,win_pct_long_live,total_return_pct_backtest_style,annualized_return_pct_backtest_style,alpha_over_buy_hold_pct_backtest_style,max_drawdown_pct_backtest_style,time_in_market_pct_backtest_style,total_closed_trades_backtest_style,win_pct_long_backtest_style,last_q_hold,last_q_long,last_q_close,last_q_hold_masked,last_q_long_masked,last_q_close_masked,overwatch_enabled,overwatch_override_count,overwatch_override_pct,overwatch_review_count,saved_model_last_trained_date,saved_model_timestamp_utc
MRK,2026-05-19,2026-03-25,open_t_plus_1,FLAT,0,HOLD,2026-05-19,114.23999786376953,,,0,0.0,0.0,-8105426.470740258,91894573.52925974,91894573.52925974,0.0,-8.105426470740259,-42.084333168350796,-3.8078602775792323,8.105426470740259,25.64102564102564,1.0,0.0,-8.105426470740259,-42.084333168350796,-3.8078602775792323,8.105426470740259,25.64102564102564,1.0,0.0,0.18816804885864258,0.17182603478431702,0.2091885209083557,0.18816804885864258,0.17182603478431702,-1000000000.0,False,0,0.0,0,2025-08-21,2026-05-14 21:40:32
MU,2026-05-19,2026-03-25,open_t_plus_1,FLAT,0,HOLD,2026-05-19,698.739990234375,,,0,0.0,0.0,22592262.602854013,122592262.60285401,122592262.60285401,0.0,22.592262602854014,272.9129528254519,-60.357698196400136,3.7022699177068676,25.64102564102564,1.0,100.0,22.592262602854014,272.9129528254519,-60.357698196400136,3.7022699177068676,25.64102564102564,1.0,100.0,0.20163312554359436,0.19921375811100006,0.20225918292999268,0.20163312554359436,0.19921375811100006,-1000000000.0,False,0,0.0,0,2025-08-21,2026-05-14 22:22:34
NFLX,2026-05-19,2026-03-25,open_t_plus_1,FLAT,0,HOLD,2026-05-19,89.33000183105469,,,0,0.0,0.0,11964603.342745302,111964603.34274532,111964603.34274532,0.0,11.96460334274532,107.55687682440657,15.161392449014826,0.6240233641177917,25.64102564102564,1.0,100.0,11.96460334274532,107.55687682440657,15.161392449014826,0.6240233641177917,25.64102564102564,1.0,100.0,0.38278910517692566,0.343066930770874,0.515892744064331,0.38278910517692566,0.343066930770874,-1000000000.0,False,0,0.0,0,2025-08-21,2026-05-14 22:42:33
NSC,2026-05-19,2026-03-25,open_t_plus_1,FLAT,0,HOLD,2026-05-19,318.20001220703125,,,0,0.0,0.0,11108046.95097877,111108046.95097877,111108046.95097877,0.0,11.108046950978771,97.50877526677849,-1.4852896967675098,3.042562850337248,79.48717948717949,2.0,100.0,11.108046950978771,97.50877526677849,-1.4852896967675098,3.042562850337248,79.48717948717949,2.0,100.0,0.26094216108322144,0.24122846126556396,0.27824103832244873,0.26094216108322144,0.24122846126556396,-1000000000.0,False,0,0.0,0,2025-08-21,2026-05-14 23:31:20
NVDA,2026-05-19,2026-03-25,open_t_plus_1,LONG,1,HOLD,2026-05-19,220.61000061035156,2026-04-30,209.92999267578125,13,5.087414046198064,6365252.65941634,25117645.26367187,131482897.92308822,0.0,595996.9972318595,31.48289792308822,486.24390947108526,8.01636017218667,8.08697827232811,92.3076923076923,1.0,100.0,31.48289792308822,486.24390947108526,8.01636017218667,8.08697827232811,89.74358974358975,2.0,100.0,0.35987257957458496,0.37159663438796997,0.34883421659469604,0.35987257957458496,-1000000000.0,0.34883421659469604,False,0,0.0,0,2025-08-21,2026-05-15 00:13:27
PANW,2026-05-19,2026-03-25,open_t_plus_1,FLAT,0,HOLD,2026-05-19,240.1300048828125,,,0,0.0,0.0,62217549.79177028,162217549.79177028,162217549.79177028,0.0,62.217549791770274,2855.8668118144305,5.495187848357075,10.386697651368717,94.44444444444444,1.0,100.0,62.217549791770274,2855.8668118144305,5.495187848357075,10.386697651368717,94.44444444444444,1.0,100.0,0.4702085256576538,0.46726661920547485,0.47956204414367676,0.4702085256576538,0.46726661920547485,-1000000000.0,False,0,0.0,0,2025-08-18,2026-05-15 00:53:45
PLTR,2026-05-19,2026-03-25,open_t_plus_1,FLAT,0,HOLD,2026-05-19,135.25999450683594,,,0,0.0,0.0,4066579.8009609277,104066579.80096093,104066579.80096093,0.0,4.066579800960928,32.18402453707845,16.779545310447023,7.3024664107057715,55.55555555555556,2.0,50.0,4.066579800960928,32.18402453707845,16.779545310447023,7.3024664107057715,55.55555555555556,2.0,50.0,0.9262957572937012,0.6733130216598511,1.0736371278762817,0.9262957572937012,-1000000000.0,-1000000000.0,False,0,0.0,0,2025-08-18,2026-05-15 01:05:58
QQQ,2026-05-19,2026-03-25,open_t_plus_1,LONG,1,HOLD,2026-05-19,701.530029296875,2026-03-26,582.5999755859375,37,20.413672965112283,20413672.96511232,0.0,120413672.96511233,0.0,171644.3600936082,20.41367296511233,232.1160082117534,1.069312352027879,4.174381618297041,97.43589743589743,0.0,0.0,20.41367296511233,232.1160082117534,1.069312352027879,4.174381618297041,94.87179487179486,1.0,100.0,0.19160494208335876,0.2147350311279297,0.19041846692562103,0.19160494208335876,-1000000000.0,0.19041846692562103,False,0,0.0,0,2025-08-21,2026-05-15 01:54:47
RKLB,2026-05-19,2026-03-25,open_t_plus_1,LONG,1,CLOSE,2026-05-19,127.30999755859375,2026-04-14,73.55500030517578,25,73.08136364678217,73081363.64678316,0.0,173081363.64678314,0.0,1359526.8790035392,73.08136364678315,3363.088018975284,-1.6030523197982816,14.46024449141875,66.66666666666666,0.0,0.0,73.08136364678315,3363.088018975284,-1.6030523197982816,14.46024449141875,64.1025641025641,1.0,100.0,0.4257701337337494,0.10160252451896667,0.5107494592666626,0.4257701337337494,-1000000000.0,0.5107494592666626,False,0,0.0,0,2025-08-21,2026-05-15 02:06:31
RTX,2026-05-19,2026-03-25,open_t_plus_1,FLAT,0,HOLD,2026-05-19,174.49000549316406,,,0,0.0,0.0,-2943628.911027953,97056371.08897205,97056371.08897205,0.0,-2.943628911027953,-17.556694835250152,7.5743169899135525,10.25876031480323,61.53846153846154,2.0,50.0,-2.943628911027953,-17.556694835250152,7.5743169899135525,10.25876031480323,61.53846153846154,2.0,50.0,0.24637271463871002,0.24390862882137299,0.2493557631969452,0.24637271463871002,0.24390862882137299,-1000000000.0,False,0,0.0,0,2025-08-21,2026-05-15 02:55:25
SLB,2026-05-19,2026-03-25,open_t_plus_1,LONG,1,HOLD,2026-05-19,56.77000045776367,2026-05-14,55.400001525878906,3,2.4729221916081996,2364953.53661567,-4366035.26625146,97998918.27036421,0.0,1726244.8032438268,-2.00108172963579,-12.244170568963863,-11.405593438087926,6.886855753772673,35.8974358974359,1.0,0.0,-2.00108172963579,-12.244170568963863,-11.405593438087926,6.886855753772673,33.33333333333333,2.0,50.0,0.24883568286895752,0.25193262100219727,0.25217676162719727,0.24883568286895752,-1000000000.0,-1000000000.0,False,0,0.0,0,2025-08-21,2026-05-15 03:44:30
STLD,2026-05-19,2026-03-25,open_t_plus_1,LONG,1,HOLD,2026-05-19,223.3699951171875,2026-03-26,170.9110565185547,37,30.693706812898547,30693706.812898725,0.0,130693706.81289871,0.0,585099.6538023487,30.693706812898707,463.87658307851325,1.5294228412413402,7.641104205066015,97.43589743589743,0.0,0.0,30.693706812898707,463.87658307851325,1.5294228412413402,7.641104205066015,94.87179487179486,1.0,100.0,0.12065182626247406,0.12796106934547424,0.11970993876457214,0.12065182626247406,-1000000000.0,0.11970993876457214,False,0,0.0,0,2025-08-21,2026-05-15 04:33:39
TJX,2026-05-19,2026-03-25,open_t_plus_1,FLAT,0,HOLD,2026-05-19,150.67999267578125,,,0,0.0,0.0,-3812649.901784032,96187350.09821598,96187350.09821598,0.0,-3.8126499017840176,-22.211382771714106,1.85907446645543,5.7253196075884984,25.64102564102564,1.0,0.0,-3.8126499017840176,-22.211382771714106,1.85907446645543,5.7253196075884984,25.64102564102564,1.0,0.0,0.20378920435905457,0.2067543864250183,0.21151532232761383,0.20378920435905457,-1000000000.0,-1000000000.0,False,0,0.0,0,2025-08-21,2026-05-15 05:22:54
