date,symbol,close,eval_open,eval_high,eval_low,equity,benchmark_equity,position,cash,shares,entry_price,primary_fill_mode,market_value,unrealized_pnl,return_pct,benchmark_return_pct,alpha_pct,drawdown_pct,signal_action,signal_step,q_hold,q_long,q_close,q_hold_masked,q_long_masked,q_close_masked,equity_close_t,equity_open_t_plus_1,equity_hl2_t_plus_1,equity_primary_live
2026-04-13,ABBV,204.7711944580078,204.73150634765625,206.36795043945312,201.3396453857422,100000000.0,98600768.16681454,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-1.3992318331854658,1.3992318331854658,0.0,HOLD,31,0.46923828125,0.4609375,0.4736328125,0.46923828125,0.4609375,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-14,ABBV,208.52999877929688,203.11492919921875,208.68869018554688,202.38101196289062,100000000.0,100410695.55649847,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,0.4106955564984638,-0.4106955564984638,0.0,HOLD,32,0.484375,0.47509765625,0.48779296875,0.484375,0.47509765625,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-15,ABBV,208.4199981689453,208.99000549316406,209.82000732421875,205.5449981689453,100000000.0,100357728.41574319,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,0.357728415743197,-0.357728415743197,0.0,HOLD,33,0.4873046875,0.478515625,0.49072265625,0.4873046875,0.478515625,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-16,ABBV,208.99000549316406,207.77999877929688,209.66000366210938,206.52000427246094,100000000.0,100632196.51257409,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,0.6321965125740903,-0.6321965125740903,0.0,HOLD,34,0.49658203125,0.486328125,0.49951171875,0.49658203125,0.486328125,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-17,ABBV,208.3800048828125,209.66000366210938,212.35000610351562,207.82000732421875,100000000.0,100338470.97699724,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,0.3384709769972405,-0.3384709769972405,0.0,HOLD,35,0.50390625,0.49365234375,0.50732421875,0.50390625,0.49365234375,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-20,ABBV,203.7100067138672,207.94000244140625,208.3300018310547,202.83999633789062,100000000.0,98089788.45104727,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-1.9102115489527338,1.9102115489527338,0.0,HOLD,36,0.4931640625,0.48291015625,0.49609375,0.4931640625,0.48291015625,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-21,ABBV,205.1199951171875,204.00999450683594,206.1999969482422,200.9199981689453,100000000.0,98768721.54044814,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-1.2312784595518544,1.2312784595518544,0.0,HOLD,37,0.477294921875,0.468994140625,0.481201171875,0.477294921875,0.468994140625,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-22,ABBV,200.5,205.1699981689453,205.99000549316406,199.80999755859375,100000000.0,96544116.32345296,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-3.4558836765470335,3.4558836765470335,0.0,HOLD,38,0.48486328125,0.47998046875,0.488525390625,0.48486328125,0.47998046875,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-23,ABBV,200.9499969482422,201.0500030517578,202.75999450683594,200.40499877929688,100000000.0,96760797.40931976,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-3.2392025906802457,3.2392025906802457,0.0,HOLD,39,0.462646484375,0.4619140625,0.466064453125,0.462646484375,0.4619140625,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-24,ABBV,198.7100067138672,198.92999267578125,200.2449951171875,197.13999938964844,100000000.0,95682204.50283149,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-4.317795497168508,4.317795497168508,0.0,HOLD,40,0.466552734375,0.466064453125,0.46923828125,0.466552734375,0.466064453125,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-27,ABBV,197.3800048828125,198.0,201.4199981689453,196.23219299316406,100000000.0,95041786.29092251,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-4.958213709077497,4.958213709077497,0.0,LONG,41,0.461669921875,0.462890625,0.46435546875,0.461669921875,0.462890625,-inf,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-28,ABBV,197.69000244140625,198.6699981689453,199.17999267578125,196.44000244140625,99506721.83189648,95191055.32013379,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,99506721.83189648,-493278.1681035161,-0.493278168103517,-4.808944679866212,4.315666511762695,-0.493278168103517,HOLD,42,0.43359375,0.43017578125,0.438232421875,0.43359375,-inf,-inf,100157056.21183756,99506721.83189648,99939338.19388884,99506721.83189648
2026-04-29,ABBV,203.88999938964844,192.0,205.8300018310547,190.75,102627473.33206503,98176457.94644874,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,102627473.33206503,2627473.332065032,2.6274733320650334,-1.8235420535512525,4.4510153856162855,0.0,HOLD,43,0.427734375,0.424560546875,0.4326171875,0.427734375,-inf,-inf,103298203.6405871,102627473.33206503,103073657.50270218,102627473.33206503
2026-04-30,ABBV,211.32000732421875,209.0,214.8699951171875,208.1699981689453,106367347.49678515,101754131.51412623,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,106367347.49678515,6367347.496785147,6.367347496785158,1.7541315141262226,4.613215982658936,0.0,HOLD,44,0.43017578125,0.424560546875,0.43505859375,0.43017578125,-inf,-inf,107062520.06107844,106367347.49678515,106829791.17960061,106367347.49678515
2026-05-01,ABBV,206.60000610351562,211.0,211.0,205.57000732421875,103991547.79667677,99481371.67922147,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,103991547.79667677,3991547.796676768,3.9915477966767643,-0.5186283207785358,4.5101761174553,-2.233579905882477,HOLD,45,0.435546875,0.4306640625,0.440185546875,0.435546875,-inf,-inf,104671193.1262628,103991547.79667677,104443662.43031684,103991547.79667677
2026-05-04,ABBV,208.16000366210938,205.7100067138672,208.3350067138672,204.8699951171875,104776768.29950637,100232536.6954867,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,104776768.29950637,4776768.299506368,4.776768299506373,0.23253669548668476,4.544231604019688,-1.4953641645777171,HOLD,46,0.429931640625,0.4267578125,0.435302734375,0.429931640625,-inf,-inf,105461545.50239125,104776768.29950637,105232296.76520765,104776768.29950637
2026-05-05,ABBV,206.11000061035156,208.97000122070312,209.51499938964844,205.8300018310547,103744904.87239015,99245425.8072456,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,103744904.87239015,3744904.8723901473,3.7449048723901424,-0.7545741927543981,4.49947906514454,-2.4654583254266615,HOLD,47,0.41943359375,0.418701171875,0.42431640625,0.41943359375,-inf,-inf,104422938.246821,103744904.87239015,104195947.19892722,103744904.87239015
2026-05-06,ABBV,205.02999877929688,206.11000061035156,207.00999450683594,203.55499267578125,103201288.9057074,98725386.79274741,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,103201288.9057074,3201288.9057074105,3.201288905707411,-1.274613207252595,4.475902112960006,-2.9765324280305427,HOLD,48,0.40380859375,0.404296875,0.409423828125,0.40380859375,-inf,-inf,103875769.43319374,103201288.9057074,103649967.80234249,103201288.9057074
2026-05-07,ABBV,202.7100067138672,204.9199981689453,207.0,202.02999877929688,102033527.24727279,97608271.66140412,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,102033527.24727279,2033527.2472727995,2.0335272472727928,-2.3917283385958776,4.425255585868671,-4.074389699003578,HOLD,49,0.41162109375,0.41455078125,0.41650390625,0.41162109375,-inf,-inf,102700375.77221623,102033527.24727279,102477129.17231193,102033527.24727279
2026-05-08,ABBV,201.5500030517578,201.9199981689453,202.39999389648438,200.02000427246094,101449642.57782063,97049710.42205091,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,101449642.57782063,1449642.5778206314,1.4496425778206312,-2.9502895779490945,4.399932155769726,-4.623321944841341,HOLD,50,0.412109375,0.418701171875,0.41650390625,0.412109375,-inf,-inf,102112675.07639444,101449642.57782063,101890706.00036594,101449642.57782063
2026-05-11,ABBV,202.77999877929688,202.00999450683594,205.375,202.00999450683594,102068757.56190248,97641974.01605031,1,0.0,503347.2639133053,198.6699981689453,open_t_plus_1,102068757.56190248,2068757.561902474,2.068757561902479,-2.3580259839496964,4.426783545852175,-4.041268336612969,CLOSE,51,0.39501953125,0.401123046875,0.3994140625,0.39501953125,-inf,0.3994140625,102735836.33747017,102068757.56190248,102512512.65458964,102068757.56190248
2026-05-12,ABBV,207.86000061035156,204.58999633789062,211.3199005126953,203.51010131835938,102979814.8807104,100088080.18912113,0,102979814.8807104,0.0,,open_t_plus_1,0.0,0.0,2.9798148807103964,0.08808018912112026,2.891734691589276,-3.184748605465737,LONG,52,0.389404296875,0.3984375,0.3935546875,0.389404296875,0.3984375,-inf,102735836.33747017,102979814.8807104,104855675.1958318,102979814.8807104
2026-05-13,ABBV,208.5,206.86000061035156,209.52999877929688,204.3000030517578,103796245.47653444,100396250.64059822,1,0.0,497823.7193119158,206.86000061035156,open_t_plus_1,103796245.47653444,816430.595824057,3.7962454765344322,0.396250640598228,3.399994835936204,-2.417191065452129,HOLD,53,0.38037109375,0.3876953125,0.38525390625,0.38037109375,-inf,-inf,103052159.21035546,103796245.47653444,105658881.0646113,103796245.47653444
2026-05-14,ABBV,210.77000427246094,209.5,213.50999450683594,208.3520050048828,104926307.44630489,101489295.81034987,1,0.0,497823.7193119158,206.86000061035156,open_t_plus_1,104926307.44630489,1946492.5655945004,4.9263074463048895,1.4892958103498666,3.437011635955023,-1.3547767095760443,HOLD,54,0.380615234375,0.386962890625,0.38720703125,0.380615234375,-inf,-inf,104174120.0817887,104926307.44630489,106809222.12667418,104926307.44630489
2026-05-15,ABBV,210.38999938964844,213.10000610351562,214.9199981689453,209.02000427246094,104737132.00218648,101306317.07912926,1,0.0,497823.7193119158,206.86000061035156,open_t_plus_1,104737132.00218648,1757317.1214760928,4.737132002186484,1.306317079129271,3.4308149230572127,-1.5326277593299409,HOLD,55,0.37548828125,0.382080078125,0.38427734375,0.37548828125,-inf,-inf,103986300.78354263,104737132.00218648,106616651.90740772,104737132.00218648
2026-05-18,ABBV,209.41000366210938,210.3699951171875,211.36000061035156,207.67999267578125,104249266.8841932,100834432.68254064,1,0.0,497823.7193119158,206.86000061035156,open_t_plus_1,104249266.8841932,1269452.00348281,4.2492668841932035,0.8344326825406423,3.4148342016525612,-1.9912883628652733,HOLD,56,0.36865234375,0.376220703125,0.381591796875,0.36865234375,-inf,-inf,103501933.03419095,104249266.8841932,106120031.99364331,104249266.8841932
2026-05-19,ABBV,213.75999450683594,209.89999389648438,215.8000030517578,208.7270050048828,106414795.50548775,102929026.3090705,1,0.0,497823.7193119158,206.86000061035156,open_t_plus_1,106414795.50548775,3434980.6247773697,6.414795505487758,2.9290263090705038,3.4857691964172544,0.0,HOLD,57,0.362060546875,0.354736328125,0.408203125,0.362060546875,-inf,-inf,105651937.58620223,106414795.50548775,108324421.27563426,106414795.50548775
2026-05-20,ABBV,212.3000030517578,213.36000061035156,214.49989318847656,211.5,105687977.12915716,102226015.91071483,1,0.0,497823.7193119158,206.86000061035156,open_t_plus_1,105687977.12915716,2708162.2484467616,5.687977129157162,2.226015910714829,3.461961218442333,-0.6830050021503942,HOLD,58,0.38818359375,0.396484375,0.4072265625,0.38818359375,-inf,-inf,104930329.56761964,105687977.12915716,107584560.0597712,105687977.12915716
2026-05-21,ABBV,214.5,210.9499969482422,215.63999938964844,209.5,106783187.79240593,103285351.37845716,1,0.0,497823.7193119158,206.86000061035156,open_t_plus_1,106783187.79240593,3803372.9116955516,6.7831877924059425,3.2853513784571575,3.497836413948785,0.0,HOLD,59,0.36767578125,0.3544921875,0.431396484375,0.36767578125,-inf,-inf,106017688.97180453,106783187.79240593,108699424.40460011,106783187.79240593
2026-03-27,ADM,71.75689697265625,71.52840423583984,73.70406341552734,71.24030303955078,100000000.0,100000000.0,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,0.0,0.0,0.0,HOLD,21,0.30973270535469055,0.3064556121826172,0.2859751284122467,0.30973270535469055,0.3064556121826172,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-03-30,ADM,71.28004455566406,72.69073486328125,73.6047134399414,71.1012191772461,100000000.0,99335461.20706153,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-0.6645387929384738,0.6645387929384738,0.0,HOLD,22,0.30323731899261475,0.3029392957687378,0.25484973192214966,0.30323731899261475,0.3029392957687378,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-03-31,ADM,72.21388244628906,71.65754699707031,72.86956024169922,71.16082763671875,100000000.0,100636852.33463614,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,0.6368523346361288,-0.6368523346361288,0.0,HOLD,23,0.30499786138534546,0.3047264516353607,0.2531605660915375,0.30499786138534546,0.3047264516353607,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-01,ADM,71.89598083496094,72.83975982666016,73.3563461303711,71.21050262451172,100000000.0,100193826.47267716,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,0.19382647267716102,-0.19382647267716102,0.0,HOLD,24,0.2993110716342926,0.29693445563316345,0.27013248205184937,0.2993110716342926,0.29693445563316345,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-02,ADM,73.34642028808594,72.2834243774414,73.50040435791016,71.59794616699219,100000000.0,102215150.57435578,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,2.215150574355773,-2.215150574355773,0.0,HOLD,25,0.30467450618743896,0.30394360423088074,0.2561380863189697,0.30467450618743896,0.30394360423088074,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-06,ADM,72.89936065673828,73.02851867675781,73.34642028808594,72.13440704345703,100000000.0,101592130.83659035,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,1.5921308365903553,-1.5921308365903553,0.0,HOLD,26,0.299110472202301,0.29513847827911377,0.262378990650177,0.299110472202301,0.29513847827911377,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-07,ADM,71.67742156982422,72.89936065673828,73.20733642578125,71.15089416503906,100000000.0,99889243.53451025,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-0.11075646548974749,0.11075646548974749,0.0,HOLD,27,0.2947806715965271,0.2885591387748718,0.2930149435997009,0.2947806715965271,0.2885591387748718,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-08,ADM,71.25023651123047,68.36923217773438,71.28997802734375,67.22676086425781,100000000.0,99293920.8873276,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-0.7060791126724086,0.7060791126724086,0.0,HOLD,28,0.28704148530960083,0.280757337808609,0.2921665906906128,0.28704148530960083,0.280757337808609,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-09,ADM,69.88920593261719,71.16082763671875,72.17911529541016,69.39248657226562,100000000.0,97397196.48028988,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-2.6028035197101285,2.6028035197101285,0.0,HOLD,29,0.28845229744911194,0.282038152217865,0.280192106962204,0.28845229744911194,0.282038152217865,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-10,ADM,69.27327728271484,70.06803131103516,70.67403411865234,69.03484344482422,100000000.0,96538841.8469547,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-3.461158153045296,3.461158153045296,0.0,HOLD,30,0.2537180781364441,0.23504510521888733,0.3094407021999359,0.2537180781364441,0.23504510521888733,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-13,ADM,69.36267852783203,70.07796478271484,70.52501678466797,68.64739990234375,100000000.0,96663430.90931515,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-3.336569090684849,3.336569090684849,0.0,HOLD,31,0.26483842730522156,0.252312570810318,0.2609458863735199,0.26483842730522156,0.252312570810318,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-14,ADM,68.38909912109375,69.19379425048828,69.4421615600586,68.13080596923828,100000000.0,95306656.23285544,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-4.693343767144564,4.693343767144564,0.0,HOLD,32,0.2875675857067108,0.278911292552948,0.26500827074050903,0.2875675857067108,0.278911292552948,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-15,ADM,66.511474609375,67.90230560302734,68.1904067993164,66.42207336425781,100000000.0,92690009.48399416,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-7.309990516005849,7.309990516005849,0.0,HOLD,33,0.29568788409233093,0.2922927141189575,0.25191423296928406,0.29568788409233093,0.2922927141189575,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-16,ADM,68.23014831542969,66.73004150390625,68.26988983154297,66.2730484008789,100000000.0,95085143.30187596,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-4.914856698124037,4.914856698124037,0.0,HOLD,34,0.30088376998901367,0.2985050082206726,0.2673552632331848,0.30088376998901367,0.2985050082206726,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-17,ADM,66.60089111328125,66.511474609375,66.80951690673828,65.62730407714844,100000000.0,92814619.81091551,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-7.185380189084489,7.185380189084489,0.0,HOLD,35,0.30211442708969116,0.3003476560115814,0.2740856409072876,0.30211442708969116,0.3003476560115814,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-20,ADM,67.92218017578125,67.22676086425781,68.02152252197266,66.85919189453125,100000000.0,94655960.66906814,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-5.34403933093186,5.34403933093186,0.0,HOLD,36,0.3031030297279358,0.2980096936225891,0.30618977546691895,0.3031030297279358,0.2980096936225891,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-21,ADM,69.37261962890625,68.23014831542969,69.46202850341797,67.57963562011719,100000000.0,96677284.77074677,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-3.322715229253237,3.322715229253237,0.0,HOLD,37,0.30306047201156616,0.29709360003471375,0.30814892053604126,0.30306047201156616,0.29709360003471375,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-22,ADM,68.97523498535156,69.6507797241211,70.05809020996094,68.7070083618164,100000000.0,96123491.81101759,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-3.8765081889824082,3.8765081889824082,0.0,HOLD,38,0.30412745475769043,0.2963130474090576,0.3085829019546509,0.30412745475769043,0.2963130474090576,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-23,ADM,69.57130432128906,68.99510192871094,70.05313110351562,68.99510192871094,100000000.0,96954170.6183309,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-3.0458293816691073,3.0458293816691073,0.0,HOLD,39,0.3023589551448822,0.29286471009254456,0.30321410298347473,0.3023589551448822,0.29286471009254456,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-24,ADM,68.77655029296875,69.57130432128906,69.80476379394531,68.22021484375,100000000.0,95846605.96343346,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-4.153394036566538,4.153394036566538,0.0,HOLD,40,0.3096098303794861,0.29939740896224976,0.30855536460876465,0.3096098303794861,0.29939740896224976,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-27,ADM,70.07796478271484,69.05471801757812,70.27665710449219,68.80644989013672,100000000.0,97660249.7310033,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,-2.3397502689966987,2.3397502689966987,0.0,HOLD,41,0.3054175078868866,0.2930547595024109,0.29528769850730896,0.3054175078868866,0.2930547595024109,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-28,ADM,72.32316589355469,71.11115264892578,72.44237518310547,70.19718170166016,100000000.0,100789149.11985981,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,0.7891491198598111,-0.7891491198598111,0.0,HOLD,42,0.31191080808639526,0.29881829023361206,0.30134516954421997,0.31191080808639526,0.29881829023361206,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-29,ADM,73.78353118896484,72.66590118408203,74.39947509765625,72.66590118408203,100000000.0,102824305.81840914,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,2.824305818409134,-2.824305818409134,0.0,HOLD,43,0.3005563020706177,0.2881951630115509,0.28644099831581116,0.3005563020706177,0.2881951630115509,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-04-30,ADM,74.05176544189453,73.43582916259766,75.28364562988281,72.91188049316406,100000000.0,103198115.53461233,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,3.1981155346123336,-3.1981155346123336,0.0,HOLD,44,0.296269953250885,0.2816691994667053,0.2735402584075928,0.296269953250885,0.2816691994667053,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-05-01,ADM,74.44915008544922,74.15110778808594,74.95083618164062,73.57054138183594,100000000.0,103751908.4943415,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,3.7519084943414827,-3.7519084943414827,0.0,HOLD,45,0.2787010967731476,0.2629817724227905,0.24854794144630432,0.2787010967731476,0.2629817724227905,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-05-04,ADM,75.77043151855469,74.50875091552734,76.86323547363281,74.12955474853516,100000000.0,105593238.72021367,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,5.593238720213667,-5.593238720213667,0.0,HOLD,46,0.2609333097934723,0.24613282084465027,0.22679704427719116,0.2609333097934723,0.24613282084465027,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-05-05,ADM,78.67131042480469,75.77043151855469,81.21453857421875,75.1346206665039,100000000.0,109635886.92357092,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,9.635886923570913,-9.635886923570913,0.0,HOLD,47,0.26768624782562256,0.25458526611328125,0.23452556133270264,0.26768624782562256,0.25458526611328125,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-05-06,ADM,77.50897216796875,78.59183502197266,78.97927856445312,75.50220489501953,100000000.0,108016058.99639778,0,100000000.0,0.0,,open_t_plus_1,0.0,0.0,0.0,8.016058996397767,-8.016058996397767,0.0,LONG,48,0.2515793442726135,0.254949688911438,0.20403853058815002,0.2515793442726135,0.254949688911438,-1000000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2026-05-07,ADM,77.02217864990234,77.88648223876953,79.19773864746094,76.13800811767578,98890303.472408,107337666.3420277,1,0.0,1283919.8423859875,77.88648223876953,open_t_plus_1,98890303.472408,-1109696.5275920026,-1.1096965275920079,7.337666342027704,-8.447362869619713,-1.1096965275920079,HOLD,49,0.26896750926971436,0.2569003403186798,0.23928362131118774,0.26896750926971436,-1000000000.0,-1000000000.0,99371952.0405825,98890303.472408,99168641.43753627,98890303.472408
2026-05-08,ADM,77.15133666992188,77.05695343017578,77.77720642089844,76.55525970458984,99056132.01711436,107517660.21783416,1,0.0,1283919.8423859875,77.88648223876953,open_t_plus_1,99056132.01711436,-943867.98288564,-0.9438679828856489,7.5176602178341545,-8.461528200719803,-0.9438679828856489,HOLD,50,0.26878905296325684,0.25704216957092285,0.2400529980659485,0.26878905296325684,-1000000000.0,-1000000000.0,99538588.25882524,99056132.01711436,99334936.72547299,99056132.01711436
