episode,step,epsilon,action,equity,reward
0,74,0.9885630291773887,1,318567.1943934137,2.0094659057381246
0,75,0.9880687476628001,2,320583.05647955,2.028509512002884
0,76,0.9875747132889687,3,103513.75178050854,-0.022126906843656088
0,77,0.9870809259323243,1,103513.75178050854,0.0
0,78,0.9865873854693582,2,310520.5525911695,1.9992001599680063
0,79,0.9860940917766235,1,311374.63066612324,2.0074493759302072
0,80,0.9856010447307353,0,310427.70477190695,1.9983033781219701
0,81,0.98510824420837,2,309350.8191893869,1.9879021490103703
0,82,0.9846156900862658,0,309406.51505333796,1.9884400942210099
0,83,0.9841233822412228,0,310650.5202967273,2.0004554687069835
0,84,0.9836313205501022,2,311337.5027625739,2.007090771601652
0,85,0.9831395048898272,2,311448.90250773006,2.008166739458545
0,86,0.9826479351373822,1,310947.59162864636,2.0033247679491066
0,87,0.9821566111698136,3,102845.21575157014,-0.006659759140864482
0,88,0.9816655328642288,2,102845.21575157014,0.0
0,89,0.9811747000977967,2,308515.0782115601,1.999200159968006
0,90,0.9806841127477479,0,307569.76419413224,1.9900103791354937
0,91,0.9801937706913741,3,103879.91727983691,0.009862737364828808
0,92,0.9797036738060285,3,103879.91727983691,0.0
0,93,0.9792138219691255,2,311618.97585605475,1.999200159968006
0,94,0.978724215058141,0,312215.6637150111,2.0049430269327555
0,95,0.978234852950612,0,310389.4436255503,1.987366434976502
0,96,0.9777457355241367,3,105001.18491312966,0.01059600181650192
0,97,0.9772568626563747,0,105001.18491312966,0.0
0,98,0.9767682342250465,2,314982.5545024064,1.9992001599680072
0,99,0.976279850107934,0,314540.52821868594,1.994991275120595
0,100,0.9757917101828801,3,111209.15323286269,0.05893462753791654
0,101,0.9753038143277888,2,111209.15323286269,0.0
0,102,0.974816162420625,1,111186.91140221612,0.0
0,103,0.9743287543394147,3,112589.86631865268,0.01261798622466814
0,104,0.973841589962245,0,112589.86631865268,0.0
0,105,0.973354669167264,2,337747.0809826943,1.999200159968006
0,106,0.9728679918326804,2,339991.432959402,2.0191300459287707
0,107,0.972381557836764,3,112239.75790455713,-0.0033102528649423158
0,108,0.9718953670578457,2,112239.75790455713,0.0
0,109,0.9714094193743169,0,112239.75790455713,0.0
0,110,0.9709237146646298,2,336696.8257620905,1.9992001599680072
0,111,0.9704382528072976,0,338153.67324984376,2.0121773456258425
0,112,0.9699530336808939,0,340388.84749698057,2.0320876460701536
0,113,0.9694680571640535,1,338273.4198054443,2.0132440140979906
0,114,0.9689833231354715,1,339331.12934254244,2.0226657917036577
0,115,0.9684988314739038,3,106211.58945695801,-0.05391874392386946
0,116,0.9680145820581669,1,106211.58945695801,0.0
0,117,0.9675305747671379,1,106190.34713906662,0.0
0,118,0.9670468094797544,3,110138.73500474691,0.03718217306992588
0,119,0.9665632860750146,1,110138.73500474691,0.0
0,120,0.9660800044319772,1,110116.70725774595,0.0
0,121,0.9655969644297613,0,109934.57522833777,-0.0016539908788034507
0,122,0.9651141659475465,2,111154.8496016307,0.009427655164577489
0,123,0.9646316088645728,0,112065.5097486716,0.01769760955859461
0,124,0.9641492930601405,3,113408.80973781714,0.02989648493907007
0,125,0.9636672184136105,0,113408.80973781714,0.0
0,126,0.9631853848044037,3,113408.80973781714,0.0
0,127,0.9627037921120016,3,113408.80973781714,0.0
0,128,0.9622224402159457,1,113386.12797586957,0.0
0,129,0.9617413289958378,0,112940.56275836148,-0.00392962724331599
0,130,0.9612604583313399,2,112566.29813396907,-0.007230424537250039
0,131,0.9607798281021742,3,109783.50727448263,-0.03177302872670314
0,132,0.9602994381881231,0,109783.50727448263,0.0
0,133,0.9598192884690291,0,109783.50727448263,0.0
0,134,0.9593393788247946,1,109761.55057302774,0.0
0,135,0.9588597091353822,3,110978.2732249182,0.011085144529558567
0,136,0.9583802792808146,3,110978.2732249182,0.0
0,137,0.9579010891411742,0,110978.2732249182,0.0
0,138,0.9574221385966036,3,110978.2732249182,0.0
0,139,0.9569434275273054,2,332912.62402010965,1.9992001599680067
0,140,0.9564649558135419,2,329965.1196829456,1.9726461790081413
0,141,0.9559867233356352,0,328464.2534800598,1.9591249189807243
0,142,0.9555087299739674,0,326981.4658875071,1.9457665286286838
0,143,0.9550309756089804,2,324449.8704990975,1.922959459307595
0,144,0.954553460121176,1,324847.69307512714,1.9265434313398326
0,145,0.9540761833911156,1,323419.1490759655,1.913673719945085
0,146,0.95359914529942,1,322008.6914495288,1.900966948156877
0,147,0.9531223457267703,1,320724.8073825992,1.8894004738897943
0,148,0.952645784553907,1,322515.00897473237,1.9055283480348624
0,149,0.9521694616616301,3,121269.45558427164,0.09255001555191664
0,150,0.9516933769307994,3,121269.45558427164,0.0
0,151,0.951217530242334,0,121269.45558427164,0.0
0,152,0.9507419214772129,1,121245.20169315477,0.0
0,153,0.9502665505164744,0,121135.37531397189,-0.0009058204172139211
0,154,0.9497914172412162,1,121179.30397988991,-0.0005435078035634817
0,155,0.9493165215325956,1,121552.70235458089,0.0025361882955528352
0,156,0.9488418632718294,1,123639.35641517732,0.019746387391738868
0,157,0.9483674423401935,0,120520.36456234395,-0.005978274774495597
0,158,0.9478932586190235,0,118389.79126460521,-0.023550708718155944
0,159,0.9474193119897141,3,116784.96933902848,-0.03678687726887672
0,160,0.9469456023337193,1,116784.96933902848,0.0
0,161,0.9464721295325524,3,116784.96933902848,0.0
0,162,0.9459988934677862,3,116784.96933902848,0.0
0,163,0.9455258940210524,2,350331.5510232176,1.9992001599680056
0,164,0.9450531310740419,0,348474.305790326,1.9833002212290616
0,165,0.9445806045085049,2,344678.17075822153,1.9508013818801808
0,166,0.9441083142062507,0,345270.04348780273,1.9558684241721351
0,167,0.9436362600491477,2,347943.6642952141,1.9787573815893635
0,168,0.9431644419191232,1,347392.61822933686,1.974039857734884
0,169,0.9426928596981636,0,345045.54064286407,1.9539464477858044
0,170,0.9422215132683146,2,348168.1671401528,1.9806793579756945
0,171,0.9417504025116805,0,348004.89552968345,1.97928158424162
0,172,0.9412795273104247,1,348902.89814835123,1.986969414782985
0,173,0.9408088875467696,0,347025.2483446943,1.9708947918292608
0,174,0.9403384831029963,1,344596.5437140735,1.9501025700171
0,175,0.9398683138614449,2,347698.7481184235,1.9766606459842955
0,176,0.9393983797045142,1,345229.22558518534,1.955518980738616
0,177,0.938928680514662,3,121929.14597974498,0.04385704808281461
0,178,0.9384592161744048,0,121929.14597974498,0.0
0,179,0.9379899865663176,3,121929.14597974498,0.0
0,180,0.9375209915730345,0,121929.14597974498,0.0
0,181,0.937052231077248,1,121904.76015054902,0.0
0,182,0.9365837049617094,1,121470.71112570076,-0.003560558458194859
0,183,0.9361154131092286,2,121535.81382125002,-0.0030265129010824364
0,184,0.9356473554026741,0,121904.76015054902,0.0
0,185,0.9351795317249728,0,118236.98533426742,-0.030087215722765855
0,186,0.9347119419591103,0,118280.39023675225,-0.029731159876946286
0,187,0.9342445859881309,0,119300.42873603558,-0.02136365644210413
0,188,0.9337774636951368,3,119645.43187582881,-0.018533552520262498
0,189,0.9333105749632893,3,119645.43187582881,0.0
0,190,0.9328439196758077,2,358912.36654111126,1.9992001599680067
0,191,0.9323774977159699,1,358293.44754733174,1.9940282513958951
0,192,0.9319113089671119,2,358080.03194332187,1.9922448742449361
0,193,0.9314453533126285,2,358528.20929245953,1.99599000454006
0,194,0.9309796306359722,2,357303.38970255223,1.9857549737848263
0,195,0.9305141408206543,0,356121.5463993335,1.9758790682588332
0,196,0.9300488837502441,3,121878.01150215541,0.01846365819228085
0,197,0.9295838593083691,3,121878.01150215541,0.0
0,198,0.929119067378715,3,121878.01150215541,0.0
0,199,0.9286545078450257,2,365609.6589041658,1.9992001599680065
0,200,0.9281901805911033,0,366385.65431172715,2.005565871304704
0,201,0.9277260855008077,2,364081.19798777375,1.9866617597553646
0,202,0.9272622224580573,0,363940.1188506041,1.9855044474129184
0,203,0.9267985913468284,1,365633.178777375,1.9993931001865526
0,204,0.926335192051155,2,368431.4421579862,2.0223480516610746
0,205,0.9258720244551295,0,367867.08550722216,2.017718473322461
0,206,0.925409088442902,0,364527.985349056,1.990326883727871
0,207,0.9249463838986807,1,365891.83722954785,2.0015149491373134
0,208,0.9244839107067314,3,124041.79615691745,0.01755720325177564
0,209,0.9240216687513781,3,124041.79615691745,0.0
0,210,0.9235596579170025,3,124041.79615691745,0.0
0,211,0.923097878088044,0,124041.79615691745,0.0
0,212,0.9226363291490001,0,124041.79615691745,0.0
0,213,0.9221750109844257,2,372100.58011152095,1.9992001599680058
0,214,0.9217139234789336,3,119917.00130928149,-0.033459958031207535
0,215,0.9212530665171942,2,119917.00130928149,0.0
0,216,0.9207924399839357,0,119917.00130928149,0.0
0,217,0.9203320437639437,0,119917.00130928149,0.0
0,218,0.9198718777420618,1,119893.01790901963,0.0
0,219,0.9194119418031909,0,117715.35850657607,-0.018163354634179535
0,220,0.9189522358322894,3,116820.91763540909,-0.0256236795702465
0,221,0.9184927597143733,3,116820.91763540909,0.0
0,222,0.9180335133345161,0,116820.91763540909,0.0
0,223,0.917574496577849,3,116820.91763540909,0.0
0,224,0.9171157093295601,3,116820.91763540909,0.0
0,225,0.9166571514748953,3,116820.91763540909,0.0
0,226,0.916198822899158,0,116820.91763540909,0.0
0,227,0.9157407234877085,2,350439.3887227002,1.9992001599680063
0,228,0.9152828531259647,3,115689.08999859188,-0.00989054809971002
0,229,0.9148252116994018,0,115689.08999859188,0.0
0,230,0.9143677990935521,2,347044.13217777596,1.999200159968007
0,231,0.9139106151940054,0,348663.8147922852,2.013197666066295
0,232,0.9134536598864085,0,347198.38818683074,2.0005332602977255
0,233,0.9129969330564653,1,347661.15621399507,2.0045325612868816
0,234,0.9125404345899372,0,349100.87896517303,2.0169748310309226
0,235,0.9120841643726423,1,347712.57488368,2.004976928063454
0,236,0.911628122290456,3,114814.80241803476,-0.007758768951779888
0,237,0.9111723082293108,3,114814.80241803476,0.0
0,238,0.9107167220751963,2,344421.44429362065,1.999200159968006
0,239,0.9102613637141588,2,342734.8271041808,1.9845132041231188
0,240,0.9098062330323018,0,340767.12339270744,1.9673785646167892
0,241,0.9093513299157857,3,119108.85124855093,0.037207225620005564
0,242,0.9088966542508279,1,119108.85124855093,0.0
0,243,0.9084422059237025,3,119108.85124855093,0.0
0,244,0.9079879848207407,2,357302.7319754031,1.9992001599680067
0,245,0.9075339908283304,0,357495.1657555411,2.000815449672013
0,246,0.9070802238329163,3,116854.24954698101,-0.01913274474382845
0,247,0.9066266837209999,2,116854.24954698101,0.0
0,248,0.9061733703791394,3,116854.24954698101,0.0
0,249,0.9057202836939499,2,350539.37779103365,1.9992001599680067
0,250,0.9052674235521029,1,349665.1361478695,1.9917201852714361
0,251,0.9048147898403269,1,347784.18550335424,1.9756268507380328
0,251,0.9043623824454068,2,120086.95507825434,0.0
1,21,0.9039102012541841,0,100000.0,0.0
1,22,0.9034582461535571,2,299980.0,1.9992001599680065
1,23,0.9030065170304803,0,299911.4847338779,1.9985151443099167
1,24,0.9025550137719651,3,99497.49446175461,-0.00522610060257438
1,25,0.9021037362650792,2,99497.49446175461,0.0
1,26,0.9016526843969468,0,99497.49446175461,0.0
1,27,0.9012018580547484,0,99497.49446175461,0.0
1,28,0.900751257125721,3,99497.49446175461,0.0
1,29,0.9003008814971583,3,99497.49446175461,0.0
1,30,0.8998507310564098,3,99497.49446175461,0.0
1,31,0.8994008056908817,2,298472.58388637146,1.999200159968006
1,32,0.8989511052880362,3,98848.89235683873,-0.0067201222954556715
1,33,0.8985016297353923,2,98848.89235683873,0.0
1,34,0.8980523789205246,2,296526.90729204484,1.9992001599680067
1,35,0.8976033527310644,2,297642.5471388356,2.0104842192714885
1,36,0.8971545510546989,2,296947.9057288823,2.0034583184961487
1,37,0.8967059737791716,0,298252.99687585956,2.0166585694026606
1,38,0.8962576207922821,0,298168.7951848825,2.0158069174316666
1,39,0.895809491981886,1,297200.50078376575,2.0060131730823043
1,40,0.8953615872358951,1,297221.5487019981,2.006226060743346
1,41,0.8949139064422772,2,296737.39649241586,2.001329137905252
1,42,0.8944664494890561,3,98596.25073690002,-0.002756387907765332
1,43,0.8940192162643116,2,98596.25073690002,0.0
1,44,0.8935722066561794,0,98596.25073690002,0.0
1,45,0.8931254205528514,1,98576.53148675265,0.0
1,46,0.8926788578425751,1,98910.40515746444,0.0033869488576666073
1,47,0.8922325184136538,3,98285.59249234661,-0.0029514022254387884
1,48,0.891786402154447,3,98285.59249234661,0.0
1,49,0.8913405089533699,2,294837.1203585414,1.999200159968007
1,50,0.8908948386988933,1,295772.3950903245,2.008714145594263
1,51,0.8904493912795439,3,95624.73327756539,-0.02727818468405945
1,52,0.8900041665839042,2,95624.73327756539,0.0
1,53,0.8895591645006123,3,95624.73327756539,0.0
1,54,0.889114384918362,0,95624.73327756539,0.0
1,55,0.8886698277259029,0,95624.73327756539,0.0
1,56,0.88822549281204,0,95624.73327756539,0.0
1,57,0.887781380065634,3,95624.73327756539,0.0
1,58,0.8873374893756012,2,286855.07488604065,1.999200159968006
1,59,0.8868938206309135,2,287108.6750721327,2.001851665154022
1,60,0.8864503737205981,3,96215.74111381196,0.005981687681037038
1,61,0.8860071485337379,1,96215.74111381196,0.0
1,62,0.885564144959471,2,288627.9801932131,1.9992001599680058
1,63,0.8851213628869913,0,288567.2520020153,1.9985691192746085
1,64,0.8846788022055478,1,284801.9893134771,1.9594434030144399
1,65,0.8842364628044451,3,103099.86675642643,0.0713631227703046
1,66,0.883794344573043,3,103099.86675642643,0.0
1,67,0.8833524474007565,2,309278.980295928,1.9992001599680065
1,68,0.8829107711770562,0,311932.687901634,2.024934208456935
1,69,0.8824693157914677,3,100168.66634961945,-0.028636417826861136
1,70,0.882028081133572,2,100168.66634961945,0.0
1,71,0.8815870670930053,2,300485.9653155884,1.999200159968006
1,72,0.8811462735594588,1,301413.66802441154,2.0084597142695952
1,73,0.8807057004226791,2,300662.670096236,2.00096387963401
1,74,0.8802653475724679,3,102974.45503458884,0.027816205562897326
1,75,0.8798252148986817,1,102974.45503458884,0.0
1,76,0.8793853022912325,1,102953.86014358191,0.0
1,77,0.8789456096400869,0,101999.94187297186,-0.009265493001230817
1,78,0.8785061368352669,0,103721.6603598024,0.0074577117861310575
1,79,0.8780668837668493,0,106443.82113154793,0.03389830146338204
1,80,0.8776278503249659,0,106211.16806426847,0.03163852152939027
1,81,0.8771890363998035,2,105815.63695258199,0.02779669266416017
1,82,0.8767504418816037,2,107351.21538785305,0.04271190257595471
1,83,0.876312066660663,3,108167.16386520582,0.05063728270463395
1,84,0.8758739106273327,0,108167.16386520582,0.0
1,85,0.8754359736720191,3,108167.16386520582,0.0
1,86,0.8749982556851831,3,108167.16386520582,0.0
1,87,0.8745607565573406,1,108145.53043243277,0.0
1,88,0.8741234761790619,2,106960.2441875301,-0.010960103854159893
1,89,0.8736864144409725,2,105087.4986443406,-0.02827700577050457
1,90,0.873249571233752,3,110849.51445794976,0.025003197216794646
1,91,0.8728129464481352,2,110849.51445794976,0.0
1,92,0.8723765399749112,2,332526.3734709577,1.9992001599680065
1,93,0.8719403517049238,2,329474.0842874043,1.9716702347111714
1,94,0.8715043815290714,1,330443.06643475767,1.9804099066385836
1,95,0.8710686293383069,1,329595.2070558235,1.9727626937020983
1,96,0.8706330950236377,1,332090.3337949535,1.9952673282579272
1,97,0.870197778476126,2,333422.6842475643,2.007284377158119
1,98,0.869762679586888,3,107118.18692684096,-0.03386797228671011
1,99,0.8693277982470946,1,107118.18692684096,0.0
1,100,0.8688931343479711,2,321333.1371431375,1.9992001599680063
1,101,0.8684586877807972,2,323279.53936321026,2.0173671311733568
1,102,0.8680244584369068,1,320169.76944801566,1.9883417324546409
1,103,0.8675904462076884,3,105954.59084290758,-0.011064944307569215
1,104,0.8671566509845846,0,105954.59084290758,0.0
1,105,0.8667230726590923,0,105954.59084290758,0.0
1,106,0.8662897111227629,3,105954.59084290758,0.0
1,107,0.8658565662672015,1,105933.399924739,0.0
1,108,0.865423637984068,1,106045.10743496646,0.0010545069855854446
1,109,0.864990926165076,3,102338.62570954177,-0.03393428529388429
1,110,0.8645584307019936,2,102338.62570954177,0.0
1,111,0.8641261514866426,1,102318.15798439986,0.0
1,112,0.8636940884108993,2,100181.68985179067,-0.02088063521369234
1,113,0.8632622413666939,2,98672.23022235492,-0.03563324275834624
1,114,0.8628306102460106,1,97166.55145990175,-0.050348898240364766
1,115,0.8623991949408877,2,97166.55145990175,0.0
1,116,0.8619679953434173,2,291480.22106941324,1.9992001599680063
1,117,0.8615370113457457,0,292486.69410853396,2.009556314114107
1,118,0.8611062428400729,0,292166.4497379351,2.006261143814026
1,119,0.8606756897186528,0,293447.4164071089,2.01944171375117
1,120,0.8602453518737936,0,292578.1955896255,2.010497823132181
1,121,0.8598152291978567,3,99642.05619772218,0.02528197927339465
1,122,0.8593853215832578,0,99642.05619772218,0.0
1,123,0.8589556289224661,3,99642.05619772218,0.0
1,124,0.8585261511080049,3,99642.05619772218,0.0
1,125,0.858096888032451,2,298906.240181927,1.9992001599680063
1,126,0.8576678395884348,0,298722.2683500287,1.9973542020270711
1,127,0.8572390056686406,0,299297.1938092183,2.0031229558949115
1,128,0.8568103861658064,0,298653.2708223624,1.9966618866177699
1,129,0.8563819809727236,1,300516.0206800519,2.0153525625560254
1,130,0.8559537899822373,1,300378.03641232516,2.0139680399793565
1,131,0.8555258130872462,2,300952.9510839088,2.0197366856052628
1,132,0.8550980501807026,2,302838.6893298811,2.0386580251046844
1,133,0.8546705011556123,3,96283.86498990215,-0.033909330126935214
1,134,0.8542431659050345,1,96283.86498990215,0.0
1,135,0.853816044322082,3,96283.86498990215,0.0
1,136,0.8533891362999211,3,96283.86498990215,0.0
1,137,0.8529624417317712,2,288832.3381967085,1.9992001599680063
1,138,0.8525359605109053,0,289274.21476240107,2.0037885529256148
1,139,0.8521096925306499,0,290852.3185631657,2.0201753924369026
1,140,0.8516836376843847,0,292072.7301537773,2.0328479991839217
1,141,0.8512577958655425,2,292177.92851951066,2.033940366324339
1,142,0.8508321669676098,1,292198.97214080393,2.0341588807495006
1,143,0.850406750884126,0,292009.5992898975,2.0321924559084374
1,144,0.8499815475086839,2,292472.5096065169,2.0369992607985132
1,145,0.8495565567349297,0,290831.28481223894,2.019956980504436
1,146,0.8491317784565623,2,291862.30381121114,2.0306629574250032
1,147,0.8487072125673341,0,292682.9260787166,2.0391842000647364
1,148,0.8482828589610505,0,293335.2092462424,2.045957429795874
1,149,0.84785871753157,0,292514.59684910346,2.037436289648836
1,150,0.8474347881728043,3,90706.76648236536,-0.05813512758422098
1,151,0.847011070778718,0,90706.76648236536,0.0
1,152,0.8465875652433287,1,90688.62512906888,0.0
1,153,0.846164271460707,0,90652.0901849498,-0.0004028613739273315
1,154,0.8457411893249768,0,90250.2486408033,-0.004833864088706605
1,155,0.8453183187303144,0,91528.83459324829,0.009264772323801539
1,156,0.8448956595709493,1,92770.89416980688,0.02296064184206669
1,157,0.8444732117411639,3,93464.56038286068,0.03060951965961625
1,158,0.8440509751352934,1,93464.56038286068,0.0
1,159,0.8436289496477257,3,93464.56038286068,0.0
1,160,0.8432071351729019,1,93445.86747078411,0.0
1,161,0.8427855316053156,1,92991.44828654594,-0.004862913647628602
1,162,0.8423641388395129,0,93245.9213244217,-0.0021397002539992552
1,163,0.8419429567700932,0,93918.4480747132,0.005057265952149714
1,164,0.8415219852917082,0,93227.74285175455,-0.0023342350489470383
1,165,0.8411012242990624,1,92827.85908551782,-0.006613544311732291
1,166,0.8406806736869129,2,94372.86725895139,0.009920179599778471
1,167,0.8402603333500694,1,94790.93802434338,0.01439411490272492
1,168,0.8398402031833945,1,95590.70555681683,0.02295273342829527
1,169,0.8394202830818028,2,95863.35706735974,0.025870481616872557
1,170,0.839000572940262,0,96699.47301867937,0.03481807848712521
1,171,0.8385810726537919,3,97243.49339674703,0.040639848810331225
1,172,0.8381617821174651,0,97243.49339674703,0.0
1,173,0.8377427012264064,1,97224.04469806768,0.0
1,174,0.8373238298757932,1,98465.35808993765,0.012767555554028972
1,175,0.8369051679608553,0,96274.81814194446,-0.009763290131274343
1,176,0.8364867153768749,3,96237.3017706232,-0.010149165574306583
1,177,0.8360684720191865,2,96237.3017706232,0.0
1,178,0.835650437783177,2,288692.6578515155,1.999200159968007
1,179,0.8352326125642855,2,289091.0085579382,2.003338587011208
1,180,0.8348149962580034,2,290231.71850621083,2.0151893125710387
1,181,0.8343975887598745,3,92905.03444001974,-0.03483249391169503
1,182,0.8339803899654946,0,92905.03444001974,0.0
1,183,0.833563399770512,0,92905.03444001974,0.0
1,184,0.8331466180706267,2,278696.5223131712,1.9992001599680058
1,185,0.8327300447615915,2,278814.4417710895,2.0004691534025727
1,186,0.8323136797392108,0,279286.11960276274,2.0055451271408384
1,187,0.8318975228993413,2,278763.903738782,1.9999252870015025
1,188,0.8314815741378917,1,279842.02225335,2.011527488545027
1,189,0.8310658333508228,1,279471.412633894,2.0075391631051103
1,190,0.8306503004341474,1,280633.7638197739,2.0200478368183497
1,191,0.8302349752839304,2,281088.5904057461,2.0249424654203976
1,192,0.8298198577962885,1,281745.56912094844,2.032012559626727
1,193,0.8294049478673904,2,280667.45060638036,2.0204103580832014
1,194,0.8289902453934568,2,280819.064703303,2.022041957286412
1,195,0.8285757502707601,3,90883.16753743931,-0.021967120436322173
1,196,0.8281614623956248,1,90883.16753743931,0.0
1,197,0.8277473816644271,0,90883.16753743931,0.0
1,198,0.827333507973595,0,90883.16753743931,0.0
1,199,0.8269198412196082,1,90864.99090393182,0.0
1,200,0.8265063812989984,3,91253.248013535,0.004272900990147896
1,201,0.826093128108349,2,91253.248013535,0.0
1,202,0.8256800815442948,0,91253.248013535,0.0
1,203,0.8252672415035227,2,273741.4933910023,1.999200159968006
1,204,0.824854607882771,1,273741.4933910023,1.999200159968006
1,205,0.8244421805788297,1,273160.27827477915,1.9928321795498443
1,206,0.8240299594885403,2,271267.15682075743,1.972090529837169
1,207,0.8236179445087961,0,271300.3728729618,1.972454455626609
1,208,0.8232061355365418,2,270387.02045729023,1.9624474717482951
1,209,0.8227945324687735,1,271117.70393800054,1.9704530758132301
1,210,0.8223831352025393,2,267696.7988998797,1.9329725360146381
1,211,0.821971943634938,2,268892.4606662606,1.9460725922632363
1,212,0.8215609576631205,0,269589.9203539014,1.9537141857273135
1,213,0.8211501771842891,0,275385.52154651907,2.0172126630998384
1,214,0.820739602095697,1,276082.9812341599,2.0248542565639163
1,215,0.8203292322946492,2,275518.3702736064,2.018668196634766
1,216,0.8199190676785019,0,276365.2905848692,2.0279473289341996
1,217,0.8195091081446627,0,274986.9676243921,2.0128459776836394
1,218,0.8190993535905904,0,272496.0191576125,1.9855543422523736
1,219,0.8186898039137951,0,272794.93266399147,1.9888293351116688
1,220,0.8182804590118382,1,272064.25692414626,1.9808238158581506
1,221,0.8178713187823323,1,270818.7904316216,1.967178082953935
1,222,0.8174623831229412,3,93528.77015597478,0.024741289615353584
1,223,0.8170536519313798,2,93528.77015597478,0.0
1,224,0.8166451251054142,0,93528.77015597478,0.0
1,225,0.8162368025428616,0,93528.77015597478,0.0
1,226,0.8158286841415902,2,280567.60471389315,1.9992001599680065
1,227,0.8154207697995194,0,281165.3804944807,2.00559023917402
1,228,0.8150130594146197,1,282582.9842145229,2.020744081714955
1,229,0.8146055528849124,3,90675.9346653469,-0.03070836559705539
1,230,0.81419825010847,1,90675.9346653469,0.0
1,231,0.8137911509834158,1,90657.79947841383,0.0
1,232,0.8133842554079241,1,91160.9085524713,0.005549539884621467
1,233,0.8129775632802202,3,88838.555326624,-0.02006715541582276
1,234,0.8125710744985801,1,88838.555326624,0.0
1,235,0.8121647889613309,1,88820.78761555867,0.0
1,236,0.8117587065668503,2,88947.5596854162,0.0014272792806818342
1,237,0.8113528272135669,2,90975.94235029198,0.024264080431952776
1,238,0.8109471507999602,0,90373.76393828548,0.01748437910107857
1,239,0.8105416772245603,1,90611.46341596555,0.020160548543629576
1,240,0.8101364063859481,1,88868.32898845246,0.0005352505215283388
1,241,0.8097313381827551,1,89692.35482931523,0.009812649011050702
1,242,0.8093264725136637,0,88313.69194933973,-0.005709200287817695
1,243,0.808921809277407,0,86729.01891575412,-0.02355044079161194
1,244,0.8085173483727683,0,86744.87096457793,-0.023371968507708923
1,245,0.808113089698582,2,88440.47140598609,-0.004281837842045503
1,246,0.8077090331537328,1,90067.0275322236,0.014030948724064497
1,247,0.8073051786371559,1,90258.38229679994,0.016185340389724835
1,248,0.8069015260478374,1,89604.57023088924,0.008824315077265431
1,249,0.8064980752848135,1,89843.77661349012,0.011517450198248978
1,250,0.8060948262471712,2,91103.56390086468,0.025700923698025617
1,251,0.8056917788340476,2,91374.65905083387,0.028753082514073987
1,251,0.8052889329446307,1,92392.71318039106,0.0
