episode,step,epsilon,action,equity,reward
0,114,0.993719490348497,1,105014.40820385776,0.0013087289924138957
0,115,0.9936201183994622,0,104337.22789989143,-0.005148161648220298
0,116,0.9935207563876223,2,104172.50667558402,-0.006718772791684902
0,117,0.9934214043119836,2,105600.09359880429,0.006893218858460541
0,118,0.9933220621715524,3,107629.52637040014,0.02625428935172784
0,119,0.9932227299653352,0,107629.52637040014,0.0
0,120,0.9931234076923388,2,107651.05227567421,0.0
0,121,0.9930240953515695,1,108306.24358883314,0.006086250894056307
0,122,0.9929247929420344,3,110319.2945800282,0.024795947260619542
0,123,0.9928255004627402,1,110319.2945800282,0.0
0,124,0.992726217912694,1,110297.2307211122,0.0
0,125,0.9926269452909028,3,107726.94558900331,-0.023303260791813326
0,126,0.9925276825963737,2,107726.94558900331,0.0
0,127,0.9924284298281141,0,107726.94558900331,0.0
0,128,0.9923291869851313,1,107705.40019988551,0.0
0,129,0.9922299540664328,3,105920.17853871464,-0.01657504319985591
0,130,0.9921307310710261,3,105920.17853871464,0.0
0,131,0.992031517997919,3,105920.17853871464,0.0
0,132,0.9919323148461192,3,105920.17853871464,0.0
0,133,0.9918331216146347,2,105941.36257442238,0.0
0,134,0.9917339383024733,1,106116.29259363002,0.0016511966143983418
0,135,0.991634764908643,0,104336.65567926284,-0.015147123429078589
0,136,0.9915356014321521,0,107906.928038078,0.018553333805526904
0,137,0.9914364478720089,2,106709.51913599846,0.007250771020020228
0,138,0.9913373042272218,2,110071.0650215227,0.038981020696229614
0,139,0.9912381704967991,3,111852.68410379486,0.0558203744720601
0,140,0.9911390466797494,0,111852.68410379486,0.0
0,141,0.9910399327750814,2,111875.05464061562,0.0
0,142,0.9909408287818039,2,113005.59983551086,0.010105426974109395
0,143,0.9908417346989258,2,112369.66387069433,0.00442108593079648
0,144,0.9907426505254558,3,114396.92973648288,0.022550907848049036
0,145,0.9906435762604033,3,114396.92973648288,0.0
0,146,0.9905445119027773,1,114374.05035053559,0.0
0,147,0.990445457451587,1,115730.94267264138,0.011863637931394095
0,148,0.9903464129058418,3,117977.06314364464,0.03150201275609701
0,149,0.9902473782645512,1,117977.06314364464,0.0
0,150,0.9901483535267248,2,118000.65855627337,0.0
0,151,0.9900493386913721,0,117780.34454206694,-0.0018670574969830065
0,152,0.989950333757503,3,121000.86904172438,0.025435542872658624
0,153,0.9898513387241272,1,121000.86904172438,0.0
0,154,0.9897523535902548,1,120976.66886791603,0.0
0,155,0.9896533783548958,0,120724.686081592,-0.0020829039903483663
0,156,0.9895544130170603,2,123695.39387190394,0.022473134939401045
0,157,0.9894554575757586,0,123987.15866460215,0.024884879248683982
0,158,0.9893565120300011,1,127130.27233736652,0.05086603497215716
0,159,0.9892575763787981,1,128814.54915551662,0.0647883625904603
0,160,0.9891586506211602,0,130764.08661694649,0.08090334971709705
0,161,0.9890597347560981,1,127209.84924123813,0.05152382216878176
0,162,0.9889608287826225,1,126613.05469000924,0.04659068459098588
0,163,0.9888619326997442,0,125286.84171147321,0.035628132960604915
0,164,0.9887630465064743,3,124970.07790339125,0.0330097453735917
0,165,0.9886641702018236,2,124970.07790339125,0.0
0,166,0.9885653037848035,0,124970.07790339125,0.0
0,167,0.988466447254425,0,124970.07790339125,0.0
0,168,0.9883676006096995,2,124995.07191897194,0.0
0,169,0.9882687638496386,1,124611.3249572727,-0.003070096731077487
0,170,0.9881699369732536,2,126491.64030906686,0.011973019152827665
0,171,0.9880711199795563,0,128423.13186920581,0.027425560844959663
0,172,0.9879723128675584,0,129497.58357482404,0.03602151338231038
0,173,0.9878735156362717,0,130776.7152468592,0.046254970209027184
0,174,0.987774728284708,1,129101.06742800087,0.03284925914271757
0,175,0.9876759508118795,2,127195.16397203431,0.01760143035469894
0,176,0.9875771832167983,3,124483.91117586552,-0.004091083275956618
0,177,0.9874784254984766,2,124483.91117586552,0.0
0,178,0.9873796776559268,1,124459.01439363035,0.0
0,179,0.9872809396881612,2,124483.69443503815,0.00019829854452925496
0,180,0.9871822115941924,0,123484.36861844314,-0.007831058119299142
0,181,0.987083493373033,1,120671.4555024798,-0.030432178091749293
0,182,0.9869847850236957,1,124582.40260842373,0.0009913963676679352
0,183,0.9868860865451933,1,125865.47694773482,0.01130060816371407
0,184,0.9867873979365388,1,127370.63568297928,0.023394217795588947
0,185,0.9866887191967452,1,126457.66602682037,0.016058713327656793
0,186,0.9865900503248255,0,127814.78049035484,0.026962820757290458
0,187,0.986491391319793,2,127099.20319647592,0.021213319225679917
0,188,0.9863927421806611,0,127827.12051105873,0.027061970029555026
0,189,0.986294102906443,0,127395.31572438707,0.023592516340118087
0,190,0.9861954734961524,1,127234.9194397276,0.022303768510634432
0,191,0.9860968539488029,3,127653.52843425373,0.02566719699804143
0,192,0.985998244263408,1,127653.52843425373,0.0
0,193,0.9858996444389817,0,127653.52843425373,0.0
0,194,0.9858010544745378,2,127679.05913994058,0.0
0,195,0.9857024743690904,0,128466.73155769646,0.006169159007449791
0,196,0.9856039041216536,1,129181.70300098861,0.011768913956368341
0,197,0.9855053437312414,0,128115.31210336224,0.0034167933752042652
0,198,0.9854067931968683,2,127921.41535341938,0.0018981672884444023
0,199,0.9853082525175486,1,127471.0745148424,-0.0016289642679009789
0,200,0.9852097216922968,0,126862.50422228435,-0.006395370729989971
0,201,0.9851112007201276,1,127848.38456248045,0.0013261800617929372
0,202,0.9850126896000556,1,126631.24397736434,-0.008206632862385047
0,203,0.9849141883310956,3,125765.51031120056,-0.014993174403704634
0,204,0.9848156969122625,1,125765.51031120056,0.0
0,205,0.9847172153425713,0,125765.51031120056,0.0
0,206,0.9846187436210371,3,125765.51031120056,0.0
0,207,0.9845202817466749,1,125740.35720913832,0.0
0,208,0.9844218297185002,2,127944.21416757931,0.01752704547176853
0,209,0.9843233875355284,2,129643.69239007072,0.031042819247285507
0,210,0.9842249551967749,1,132308.06168228982,0.05223227147532054
0,211,0.9841265327012553,2,133064.60325839478,0.058248968046705686
0,212,0.9840281200479851,2,131463.79791296972,0.04551792941316248
0,213,0.9839297172359803,2,131441.864711884,0.045343496943170074
0,214,0.9838313242642568,1,130498.91745436979,0.03784433534984128
0,215,0.9837329411318304,0,128974.86239605314,0.025723683777476528
0,216,0.9836345678377172,0,127977.09805251626,0.017788567592961928
0,217,0.9835362043809335,1,127845.53067938519,0.016742225940597787
0,218,0.9834378507604954,0,124446.54240101909,-0.010289574778026831
0,219,0.9833395069754194,0,123986.04067836872,-0.0139518971450966
0,220,0.9832411730247218,3,126318.12953138429,0.004594963264538671
0,221,0.9831428489074193,2,126318.12953138429,0.0
0,222,0.9830445346225286,1,126292.86590547801,0.0
0,223,0.9829462301690663,2,126714.35056890691,0.003337359243588253
0,224,0.9828479355460494,0,127427.62908888319,0.008985172481986973
0,225,0.9827496507524949,2,129578.25827080407,0.026014077214661986
0,226,0.9826513757874197,3,128914.84110934963,0.020761071380183804
0,227,0.982553110649841,3,128914.84110934963,0.0
0,228,0.982454855338776,2,128940.6240775715,0.0
0,229,0.9823566098532421,3,128429.92456310756,-0.003962318615942896
0,230,0.9822583741922568,0,128429.92456310756,0.0
0,231,0.9821601483548376,0,128429.92456310756,0.0
0,232,0.982061932340002,1,128404.23857819494,0.0
0,233,0.9819637261467681,3,127058.68281193965,-0.010479060357776895
0,234,0.9818655297741534,3,127058.68281193965,0.0
0,235,0.981767343221176,0,127058.68281193965,0.0
0,236,0.9816691664868539,2,127084.09454850203,0.0
0,237,0.9815709995702052,3,127932.33886259212,0.006677339778070953
0,238,0.9814728424702482,2,127932.33886259212,0.0
0,239,0.9813746951860012,3,127932.33886259212,0.0
0,240,0.9812765577164826,2,127957.92533036464,0.0
0,241,0.9811784300607109,3,128231.55778064721,0.0021393120000258578
0,242,0.9810803122177049,1,128231.55778064721,0.0
0,243,0.9809822041864831,3,128231.55778064721,0.0
0,244,0.9808841059660645,0,128231.55778064721,0.0
0,245,0.9807860175554679,1,128205.91146909108,0.0
0,246,0.9806879389537123,1,130448.0623340252,0.017488669900176036
0,247,0.9805898701598169,1,121903.07014462525,-0.04916186197845775
0,248,0.9804918111728009,0,119079.13335893149,-0.07118843433643032
0,249,0.9803937619916837,3,119079.13335893149,0.0
0,250,0.9802957226154846,2,119102.94918560325,0.0
0,251,0.980197693043223,1,119884.87246358283,0.0065651042507861536
0,251,0.9800996732739187,0,122126.2055724547,0.0
1,21,0.9800016633065913,1,99980.00000000001,0.0
1,22,0.9799036631402607,2,101360.75160523194,0.013810278107940848
1,23,0.9798056727739467,1,103065.8599016967,0.030864771971361178
1,24,0.9797076922066693,3,102799.72541976404,0.028202894776595603
1,25,0.9796097214374486,3,102799.72541976404,0.0
1,26,0.9795117604653049,0,102799.72541976404,0.0
1,27,0.9794138092892584,0,102799.72541976404,0.0
1,28,0.9793158679083295,3,102799.72541976404,0.0
1,29,0.9792179363215386,1,102779.16547468009,0.0
1,30,0.9791200145279065,1,102311.0195691045,-0.004554871635836813
1,31,0.9790221025264537,1,101124.73444759328,-0.016096949410378203
1,32,0.9789242003162011,2,99888.4622064754,-0.028125381781941315
1,33,0.9788263078961694,0,98715.81368331968,-0.03953478093146643
1,34,0.9787284252653798,2,100192.9854210212,-0.02516249321265405
1,35,0.9786305524228534,0,100120.25964466458,-0.025870085807133195
1,36,0.9785326893676111,0,101456.53085885009,-0.01286870359105839
1,37,0.9784348360986743,0,101997.40254078232,-0.0076062393607424315
1,38,0.9783369926150645,2,100856.56999891672,-0.018706081790837364
1,39,0.9782391589158029,0,103301.8577736777,0.005085586135901907
1,40,0.9781413349999114,2,103647.2825386719,0.008446430363415197
1,41,0.9780435208664114,0,103033.69332500115,0.0024764537554428875
1,42,0.9779457165143248,3,102372.35234843647,-0.003958128326541445
1,43,0.9778479219426734,0,102372.35234843647,0.0
1,44,0.9777501371504792,1,102351.87787796679,0.0
1,45,0.9776523621367642,3,102529.80651294184,0.0017384012747395804
1,46,0.9775545969005506,1,102529.80651294184,0.0
1,47,0.9774568414408605,1,102509.30055163924,0.0
1,48,0.9773590957567164,0,102805.25243495962,0.0028870734823840715
1,49,0.9772613598471408,2,100137.1385110554,-0.023140944556429458
1,50,0.9771636337111561,0,99939.8372555085,-0.025065660211352033
1,51,0.977065917347785,0,99684.23874985831,-0.027559077923449513
1,52,0.9769682107560502,0,98733.57954638147,-0.03683296037471006
1,53,0.9768705139349746,2,97836.73569196046,-0.04558186266547558
1,54,0.9767728268835811,1,99361.37105788835,-0.030708720836165704
1,55,0.9766751496008927,2,99661.81297637783,-0.027777846107017286
1,56,0.9765774820859326,2,99316.52764504903,-0.031146177853216786
1,57,0.9764798243377241,3,100251.6144158234,-0.02202420779057541
1,58,0.9763821763552903,1,100251.6144158234,0.0
1,59,0.9762845381376548,0,100251.6144158234,0.0
1,60,0.976186909683841,1,100231.56409294023,0.0
1,61,0.9760892909928727,0,99221.58528309,-0.01007645464769685
1,62,0.9759916820637734,0,101790.82680453958,0.015556603607956456
1,63,0.975894082895567,0,103177.33896970461,0.029389692792111816
1,64,0.9757964934872775,2,102791.95073266645,0.025544714011966188
1,65,0.9756989138379287,1,102331.25582456533,0.020948408324528944
1,66,0.975601343946545,3,99870.49627549344,-0.0036023364567272275
1,67,0.9755037838121503,2,99870.49627549344,0.0
1,68,0.9754062334337691,1,99850.52217623834,0.0
1,69,0.9753086928104258,3,99931.53734777466,0.0008113645253985119
1,70,0.9752111619411448,2,99931.53734777466,0.0
1,71,0.9751136408249507,0,99931.53734777466,0.0
1,72,0.9750161294608681,0,99931.53734777466,0.0
1,73,0.974918627847922,3,99931.53734777466,0.0
1,74,0.9748211359851373,0,99931.53734777466,0.0
1,75,0.9747236538715388,1,99911.5510403051,0.0
1,76,0.9746261815061517,3,100003.68444198601,0.0009221496485801228
1,77,0.9745287188880011,3,100003.68444198601,0.0
1,78,0.9744312660161123,3,100003.68444198601,0.0
1,79,0.9743338228895106,1,99983.68370509762,0.0
1,80,0.9742363895072217,2,101101.88353808742,0.011183823115458931
1,81,0.974138965868271,1,101701.89320456976,0.01718489893351008
1,82,0.9740415519716842,3,102654.10396003257,0.0267085603968281
1,83,0.973944147816487,1,102654.10396003257,0.0
1,84,0.9738467534017053,3,102654.10396003257,0.0
1,85,0.9737493687263652,0,102654.10396003257,0.0
1,86,0.9736519937894925,2,102674.63478082458,0.0
1,87,0.9735546285901135,0,100855.48311485001,-0.01771763464129031
1,88,0.9734572731272545,2,98544.91816645631,-0.04022139083507636
1,89,0.9733599273999418,0,98256.690139537,-0.04302858881084304
1,90,0.9732625914072018,0,98119.66160005207,-0.04436317879772178
1,91,0.9731652651480611,3,98868.56339672596,-0.03708407753606128
1,92,0.9730679486215463,1,98868.56339672596,0.0
1,93,0.9729706418266841,1,98848.78968404661,0.0
1,94,0.9728733447625014,3,99208.94272471729,0.0036434744605557787
1,95,0.9727760574280252,0,99208.94272471729,0.0
1,96,0.9726787798222825,3,99208.94272471729,0.0
1,97,0.9725815119443002,3,99208.94272471729,0.0
1,98,0.9724842537931058,1,99189.10093617234,0.0
1,99,0.9723870053677265,0,101268.30190885712,0.020961990310031445
1,100,0.9722897666671897,3,101554.25987024867,0.02384494779923752
1,101,0.9721925376905229,1,101554.25987024867,0.0
1,102,0.9720953184367539,2,101574.57072222272,0.0
1,103,0.9719981089049102,0,101165.31504281423,-0.004029115520730996
1,104,0.9719009090940197,0,101718.02415454871,0.0014122967127106127
1,105,0.9718037190031104,0,99292.00755912179,-0.022471797290121814
1,106,0.97170653863121,0,99308.87904956761,-0.02230569774054108
1,107,0.9716093679773469,3,100646.96531629862,-0.009135913799207635
1,108,0.9715122070405492,1,100646.96531629862,0.0
1,109,0.9714150558198451,0,100646.96531629862,0.0
1,110,0.9713179143142632,1,100626.83592323537,0.0
1,111,0.9712207825228317,1,100093.90316092115,-0.005296129580391176
1,112,0.9711236604445794,0,101722.06649594597,0.01088408040123722
1,113,0.971026548078535,1,99070.01046270422,-0.01547127509523204
1,114,0.9709294454237271,3,101542.29061294887,0.009097520371323891
1,115,0.9708323524791846,0,101542.29061294887,0.0
1,116,0.9707352692439367,0,101542.29061294887,0.0
1,117,0.9706381957170124,3,101542.29061294887,0.0
1,118,0.9705411318974407,3,101542.29061294887,0.0
1,119,0.970444077784251,0,101542.29061294887,0.0
1,120,0.9703470333764725,2,101562.59907107145,0.0
1,121,0.9702499986731349,3,101546.49422119225,-0.00015863411585726502
1,122,0.9701529736732676,3,101546.49422119225,0.0
1,123,0.9700559583759003,1,101526.18492234801,0.0
1,124,0.9699589527800627,1,102271.46260297106,0.007340743485959582
1,125,0.9698619568847847,2,103368.46187711852,0.01814583061679674
1,126,0.9697649706890963,1,102330.0853915965,0.00791815894454568
1,127,0.9696679941920274,0,101949.07132654461,0.0041652939536735685
1,128,0.9695710273926083,0,100408.25704774229,-0.011011227058918525
1,129,0.969474070289869,3,100990.98016319872,-0.005271593328939111
1,130,0.9693771228828401,3,100990.98016319872,0.0
1,131,0.9692801851705518,0,100990.98016319872,0.0
1,132,0.9691832571520348,3,100990.98016319872,0.0
1,133,0.9690863388263196,3,100990.98016319872,0.0
1,134,0.9689894301924369,1,100970.78196716608,0.0
1,135,0.9688925312494177,2,101718.67777923614,0.007407051797551275
1,136,0.9687956419962928,3,101124.78057105024,0.0015251798677189353
1,137,0.9686987624320932,3,101124.78057105024,0.0
1,138,0.9686018925558499,0,101124.78057105024,0.0
1,139,0.9685050323665944,0,101124.78057105024,0.0
1,140,0.9684081818633578,1,101104.55561493603,0.0
1,141,0.9683113410451715,1,100744.61658021311,-0.003560067422617174
1,142,0.968214509911067,0,102587.16422100992,0.014664112779650705
1,143,0.9681176884600758,2,103747.75187386066,0.026143196444989362
1,144,0.9680208766912298,3,106425.89674900836,0.05263206095617526
1,145,0.9679240746035607,0,106425.89674900836,0.0
1,146,0.9678272821961004,3,106425.89674900836,0.0
1,147,0.9677304994678808,3,106425.89674900836,0.0
1,148,0.967633726417934,2,106447.18192835816,0.0
1,149,0.9675369630452922,3,105296.5231505557,-0.010813993499230696
1,150,0.9674402093489878,1,105296.5231505557,0.0
1,151,0.9673434653280529,0,105296.5231505557,0.0
1,152,0.9672467309815201,2,105317.58245518581,0.0
1,153,0.967150006308422,3,106162.82790732477,0.008028893165229896
1,154,0.9670532913077912,1,106162.82790732477,0.0
1,155,0.9669565859786604,1,106141.5953417433,0.0
1,156,0.9668598903200626,1,107317.86392145122,0.011082069907849927
1,157,0.9667632043310306,1,105856.80873404011,-0.0026830820357115295
1,158,0.9666665280105975,1,105320.25199207505,-0.007738185458997318
1,159,0.9665698613577964,0,107726.47532074059,0.01493175200442821
1,160,0.9664732043716606,2,106884.4994643532,0.006999179918277746
1,161,0.9663765570512235,1,106368.59010474295,0.002138603271119042
1,162,0.9662799193955184,1,105638.05507321956,-0.004744042775148656
1,163,0.9661832914035788,3,105843.88426258224,-0.00280484835565664
1,164,0.9660866730744385,1,105843.88426258224,0.0
1,165,0.9659900644071311,1,105822.71548572973,0.0
1,166,0.9658934654006904,3,104816.65550029647,-0.009507032406184304
1,167,0.9657968760541503,3,104816.65550029647,0.0
1,168,0.9657002963665449,1,104795.69216919641,0.0
1,169,0.9656037263369083,3,103253.46028774606,-0.014716557995154644
1,170,0.9655071659642745,0,103253.46028774606,0.0
1,171,0.9654106152476781,2,103274.1109798036,0.0
1,172,0.9653140741861533,1,102949.39391113065,-0.00314422526219038
1,173,0.9652175427787347,3,102157.3178108635,-0.010818199885424254
1,174,0.9651210210244568,2,102157.3178108635,0.0
1,175,0.9650245089223544,0,102157.3178108635,0.0
1,176,0.9649280064714622,1,102136.88634730133,0.0
1,177,0.964831513670815,2,104232.7756455545,0.02052039545366997
1,178,0.9647350305194479,0,106430.40222968222,0.04203687850617871
1,179,0.9646385570163959,1,105848.44177903124,0.03633903053505387
1,180,0.9645420931606943,2,108123.39075394438,0.05861256026825433
1,181,0.9644456389513782,0,109486.7378574883,0.07196079470442139
1,182,0.9643491943874831,2,109124.54079865037,0.06841460221910971
1,183,0.9642527594680443,0,110890.78134218261,0.08570747854124865
1,184,0.9641563341920976,2,109450.11184785326,0.07160219742438972
1,185,0.9640599185586783,2,109022.80351277582,0.06741851462027093
1,186,0.9639635125668224,0,110789.04405630808,0.08471139094241002
1,187,0.9638671162155658,0,105828.09725545743,0.03613984173753522
1,188,0.9637707295039442,3,101359.65327165146,-0.007609719695262735
1,189,0.9636743524309938,3,101359.65327165146,0.0
1,190,0.9635779849957506,2,101379.92520230579,0.0
1,191,0.9634816271972511,3,105597.75728771604,0.041620858836878584
1,192,0.9633852790345313,0,105597.75728771604,0.0
1,193,0.9632889405066278,3,105597.75728771604,0.0
1,194,0.9631926116125772,0,105597.75728771604,0.0
1,195,0.9630962923514159,1,105576.6377362585,0.0
1,196,0.9629999827221808,2,107627.21416801476,0.019422634360442618
1,197,0.9629036827239086,1,107603.09289346081,0.019194162654285335
1,198,0.9628073923556362,1,106505.44085392084,0.008797430355592314
1,199,0.9627111116164007,1,105906.33621470662,0.0031228355582959434
1,200,0.962614840505239,1,105114.2541332589,-0.004379601518990257
1,201,0.9625185790211885,2,107261.33015483477,0.0159570569275449
1,202,0.9624223271632865,2,109066.6506835865,0.033056678278071454
1,203,0.9623260849305701,0,107727.73517789369,0.02037474850268341
1,204,0.9622298523220771,3,105992.9146945944,0.003942888950259933
1,205,0.962133629336845,0,105992.9146945944,0.0
1,206,0.9620374159739113,3,105992.9146945944,0.0
1,207,0.961941212232314,1,105971.71611165548,0.0
1,208,0.9618450181110908,1,107506.19701678513,0.014480098666259822
1,209,0.9617488336092797,1,106869.85351115148,0.008475255780039388
1,210,0.9616526587259188,1,107268.57695293851,0.012237801640549245
1,211,0.9615564934600462,2,109052.75759924899,0.029074186968409733
1,212,0.9614603378107003,3,110081.92205733553,0.0387858769914549
1,213,0.9613641917769192,2,110081.92205733553,0.0
1,214,0.9612680553577415,1,110059.90567292405,0.0
1,215,0.9611719285522058,0,110967.25457480407,0.008244136648421961
1,216,0.9610758113593506,3,111357.04012793499,0.01178571294496434
1,217,0.9609797037782147,2,111357.04012793499,0.0
1,218,0.9608836058078369,1,111334.7687199094,0.0
1,219,0.9607875174472562,0,110767.92264771144,-0.005091366144784549
1,220,0.9606914386955115,0,106854.98495631885,-0.04023705995079203
1,221,0.960595369551642,1,103729.25398825761,-0.06831212584440159
1,222,0.9604993100146869,3,103729.25398825761,0.0
1,223,0.9604032600836855,2,103749.99983905526,0.0
1,224,0.9603072197576771,0,102864.99978640283,-0.00853012100265365
1,225,0.9602111890357014,3,101799.48561559604,-0.018807658681907955
1,226,0.9601151679167977,3,101799.48561559604,0.0
1,227,0.9600191564000061,0,101799.48561559604,0.0
1,228,0.9599231544843662,2,101819.84551271917,0.0
1,229,0.9598271621689177,2,100534.61335096107,-0.012622609622772946
1,230,0.9597311794527008,0,102887.51524924027,0.010485870717489241
1,231,0.9596352063347555,3,101972.76916036368,0.0015025050231567466
1,232,0.9595392428141221,0,101972.76916036368,0.0
1,233,0.9594432888898407,0,101972.76916036368,0.0
1,234,0.9593473445609517,0,101972.76916036368,0.0
1,235,0.9592514098264956,2,101993.16371419575,0.0
1,236,0.9591554846855129,3,101191.79271301582,-0.007860248515767151
1,237,0.9590595691370444,0,101191.79271301582,0.0
1,238,0.9589636631801307,0,101191.79271301582,0.0
1,239,0.9588677668138127,2,101212.03107155842,0.0
1,240,0.9587718800371313,0,102091.71050723753,0.008691451266867281
1,241,0.9586760028491276,1,104197.38172876378,0.029496005816686672
1,242,0.9585801352488427,2,105861.21750506386,0.04593511645091281
1,243,0.9584842772353178,3,107139.80308815416,0.0585912913409109
1,244,0.9583884288075943,0,107139.80308815416,0.0
1,245,0.9582925899647136,2,107161.23104877178,0.0
1,246,0.9581967607057171,3,107796.5842238538,0.005931318266595865
1,247,0.9581009410296466,1,107796.5842238538,0.0
1,248,0.9580051309355436,3,107796.5842238538,0.0
1,249,0.9579093304224501,1,107775.02490700904,0.0
1,250,0.9578135394894078,1,108481.48898761663,0.00655498879464093
1,251,0.9577177581354589,1,109525.01689817711,0.016237453831980216
1,251,0.9576219863596453,2,109410.78445020299,0.0
2,21,0.9575262241610094,2,100020.00000000001,0.0
2,22,0.9574304715385933,0,100886.16786943754,0.008659946705034288
2,23,0.9573347284914394,3,98276.94158532133,-0.017434070960979056
2,24,0.9572389950185903,2,98276.94158532133,0.0
